,Accident_ID,Severity
662,3252,Significant_Damage_And_Serious_Injuries
663,3259,Minor_Damage_And_Injuries
664,3262,Highly_Fatal_And_Damaging
665,3264,Highly_Fatal_And_Damaging
666,3275,Significant_Damage_And_Serious_Injuries
667,3280,Significant_Damage_And_Fatalities
668,3282,Highly_Fatal_And_Damaging
669,3289,Significant_Damage_And_Fatalities
670,3294,Significant_Damage_And_Serious_Injuries
671,3297,Significant_Damage_And_Fatalities
672,3299,Significant_Damage_And_Serious_Injuries
673,3302,Significant_Damage_And_Serious_Injuries
674,3308,Significant_Damage_And_Fatalities
675,3311,Significant_Damage_And_Serious_Injuries
676,3315,Minor_Damage_And_Injuries
677,3317,Minor_Damage_And_Injuries
678,3319,Significant_Damage_And_Fatalities
679,3326,Highly_Fatal_And_Damaging
680,3330,Significant_Damage_And_Serious_Injuries
681,3331,Minor_Damage_And_Injuries
682,3333,Minor_Damage_And_Injuries
683,3337,Minor_Damage_And_Injuries
684,3344,Minor_Damage_And_Injuries
685,3359,Minor_Damage_And_Injuries
686,3369,Highly_Fatal_And_Damaging
687,3372,Significant_Damage_And_Fatalities
688,3373,Minor_Damage_And_Injuries
689,3374,Minor_Damage_And_Injuries
690,3384,Significant_Damage_And_Serious_Injuries
691,3385,Significant_Damage_And_Serious_Injuries
692,3395,Significant_Damage_And_Fatalities
693,3399,Minor_Damage_And_Injuries
694,3401,Significant_Damage_And_Fatalities
695,3406,Significant_Damage_And_Serious_Injuries
696,3410,Significant_Damage_And_Fatalities
697,3420,Minor_Damage_And_Injuries
698,3422,Minor_Damage_And_Injuries
699,3428,Significant_Damage_And_Serious_Injuries
700,3431,Highly_Fatal_And_Damaging
701,3434,Significant_Damage_And_Fatalities
702,3436,Significant_Damage_And_Serious_Injuries
703,3440,Significant_Damage_And_Fatalities
704,3443,Significant_Damage_And_Fatalities
705,3451,Significant_Damage_And_Serious_Injuries
706,3454,Significant_Damage_And_Fatalities
707,3455,Significant_Damage_And_Serious_Injuries
708,3456,Significant_Damage_And_Serious_Injuries
709,3462,Significant_Damage_And_Serious_Injuries
710,3463,Highly_Fatal_And_Damaging
711,3464,Minor_Damage_And_Injuries
712,3470,Minor_Damage_And_Injuries
713,3477,Significant_Damage_And_Serious_Injuries
714,3485,Minor_Damage_And_Injuries
715,3486,Minor_Damage_And_Injuries
716,3489,Significant_Damage_And_Serious_Injuries
717,3490,Significant_Damage_And_Serious_Injuries
718,3501,Minor_Damage_And_Injuries
719,3503,Significant_Damage_And_Fatalities
720,3510,Significant_Damage_And_Fatalities
721,3517,Highly_Fatal_And_Damaging
722,3518,Highly_Fatal_And_Damaging
723,3525,Highly_Fatal_And_Damaging
724,3526,Minor_Damage_And_Injuries
725,3530,Significant_Damage_And_Fatalities
726,3532,Minor_Damage_And_Injuries
727,3546,Significant_Damage_And_Fatalities
728,3548,Significant_Damage_And_Serious_Injuries
729,3568,Significant_Damage_And_Serious_Injuries
730,3571,Minor_Damage_And_Injuries
731,3573,Significant_Damage_And_Fatalities
732,3577,Highly_Fatal_And_Damaging
733,3587,Minor_Damage_And_Injuries
734,3596,Minor_Damage_And_Injuries
735,3604,Significant_Damage_And_Serious_Injuries
736,3606,Significant_Damage_And_Fatalities
737,3613,Significant_Damage_And_Fatalities
738,3620,Significant_Damage_And_Fatalities
739,3632,Minor_Damage_And_Injuries
740,3638,Minor_Damage_And_Injuries
741,3640,Significant_Damage_And_Serious_Injuries
742,3643,Significant_Damage_And_Fatalities
743,3644,Significant_Damage_And_Serious_Injuries
744,3645,Highly_Fatal_And_Damaging
745,3648,Highly_Fatal_And_Damaging
746,3657,Highly_Fatal_And_Damaging
747,3665,Significant_Damage_And_Serious_Injuries
748,3670,Highly_Fatal_And_Damaging
749,3674,Significant_Damage_And_Serious_Injuries
750,3686,Highly_Fatal_And_Damaging
751,3687,Highly_Fatal_And_Damaging
752,3692,Minor_Damage_And_Injuries
753,3694,Highly_Fatal_And_Damaging
754,3698,Significant_Damage_And_Fatalities
755,3701,Significant_Damage_And_Fatalities
756,3725,Highly_Fatal_And_Damaging
757,3728,Significant_Damage_And_Serious_Injuries
758,3729,Minor_Damage_And_Injuries
759,3733,Significant_Damage_And_Serious_Injuries
760,3743,Significant_Damage_And_Serious_Injuries
761,3746,Significant_Damage_And_Fatalities
762,3747,Significant_Damage_And_Serious_Injuries
763,3748,Significant_Damage_And_Serious_Injuries
764,3749,Minor_Damage_And_Injuries
765,3752,Highly_Fatal_And_Damaging
766,3760,Minor_Damage_And_Injuries
767,3761,Highly_Fatal_And_Damaging
768,3762,Highly_Fatal_And_Damaging
769,3765,Highly_Fatal_And_Damaging
770,3767,Significant_Damage_And_Fatalities
771,3775,Minor_Damage_And_Injuries
772,3780,Significant_Damage_And_Serious_Injuries
773,3790,Significant_Damage_And_Serious_Injuries
774,3794,Highly_Fatal_And_Damaging
775,3795,Highly_Fatal_And_Damaging
776,3806,Highly_Fatal_And_Damaging
777,3807,Significant_Damage_And_Serious_Injuries
778,3809,Minor_Damage_And_Injuries
779,3810,Minor_Damage_And_Injuries
780,3811,Minor_Damage_And_Injuries
781,3812,Significant_Damage_And_Serious_Injuries
782,3818,Minor_Damage_And_Injuries
783,3820,Highly_Fatal_And_Damaging
784,3821,Highly_Fatal_And_Damaging
785,3827,Minor_Damage_And_Injuries
786,3835,Significant_Damage_And_Serious_Injuries
787,3836,Significant_Damage_And_Serious_Injuries
788,3839,Significant_Damage_And_Serious_Injuries
789,3841,Significant_Damage_And_Fatalities
790,3842,Highly_Fatal_And_Damaging
791,3845,Significant_Damage_And_Fatalities
792,3854,Significant_Damage_And_Serious_Injuries
793,3855,Significant_Damage_And_Serious_Injuries
794,3856,Highly_Fatal_And_Damaging
795,3863,Significant_Damage_And_Serious_Injuries
796,3865,Minor_Damage_And_Injuries
797,3878,Highly_Fatal_And_Damaging
798,3887,Minor_Damage_And_Injuries
799,3888,Significant_Damage_And_Fatalities
800,3889,Highly_Fatal_And_Damaging
801,3892,Minor_Damage_And_Injuries
802,3897,Significant_Damage_And_Serious_Injuries
803,3911,Significant_Damage_And_Serious_Injuries
804,3912,Significant_Damage_And_Fatalities
805,3914,Significant_Damage_And_Fatalities
806,3928,Minor_Damage_And_Injuries
807,3929,Highly_Fatal_And_Damaging
808,3933,Minor_Damage_And_Injuries
809,3941,Significant_Damage_And_Serious_Injuries
810,3943,Minor_Damage_And_Injuries
811,3954,Minor_Damage_And_Injuries
812,3960,Minor_Damage_And_Injuries
813,3962,Highly_Fatal_And_Damaging
814,3965,Highly_Fatal_And_Damaging
815,3967,Significant_Damage_And_Serious_Injuries
816,3968,Significant_Damage_And_Serious_Injuries
817,3980,Highly_Fatal_And_Damaging
818,3987,Highly_Fatal_And_Damaging
819,3989,Highly_Fatal_And_Damaging
820,3990,Highly_Fatal_And_Damaging
821,3997,Highly_Fatal_And_Damaging
822,4000,Significant_Damage_And_Serious_Injuries
823,4002,Highly_Fatal_And_Damaging
824,4006,Highly_Fatal_And_Damaging
825,4007,Highly_Fatal_And_Damaging
826,4019,Highly_Fatal_And_Damaging
827,4024,Highly_Fatal_And_Damaging
828,4026,Minor_Damage_And_Injuries
829,4027,Highly_Fatal_And_Damaging
830,4032,Highly_Fatal_And_Damaging
831,4039,Minor_Damage_And_Injuries
832,4040,Significant_Damage_And_Serious_Injuries
833,4047,Highly_Fatal_And_Damaging
834,4048,Highly_Fatal_And_Damaging
835,4049,Significant_Damage_And_Serious_Injuries
836,4050,Minor_Damage_And_Injuries
837,4061,Significant_Damage_And_Serious_Injuries
838,4062,Minor_Damage_And_Injuries
839,4063,Significant_Damage_And_Serious_Injuries
840,4070,Highly_Fatal_And_Damaging
841,4090,Minor_Damage_And_Injuries
842,4094,Minor_Damage_And_Injuries
843,4098,Highly_Fatal_And_Damaging
844,4099,Minor_Damage_And_Injuries
845,4100,Significant_Damage_And_Serious_Injuries
846,4108,Significant_Damage_And_Serious_Injuries
847,4120,Significant_Damage_And_Serious_Injuries
848,4129,Highly_Fatal_And_Damaging
849,4133,Highly_Fatal_And_Damaging
850,4134,Highly_Fatal_And_Damaging
851,4136,Highly_Fatal_And_Damaging
852,4139,Highly_Fatal_And_Damaging
853,4148,Highly_Fatal_And_Damaging
854,4152,Minor_Damage_And_Injuries
855,4153,Significant_Damage_And_Serious_Injuries
856,4157,Highly_Fatal_And_Damaging
857,4162,Highly_Fatal_And_Damaging
858,4169,Minor_Damage_And_Injuries
859,4176,Highly_Fatal_And_Damaging
860,4181,Significant_Damage_And_Serious_Injuries
861,4189,Significant_Damage_And_Fatalities
862,4192,Significant_Damage_And_Fatalities
863,4198,Significant_Damage_And_Fatalities
864,4207,Significant_Damage_And_Fatalities
865,4208,Significant_Damage_And_Serious_Injuries
866,4211,Highly_Fatal_And_Damaging
867,4218,Minor_Damage_And_Injuries
868,4223,Highly_Fatal_And_Damaging
869,4232,Minor_Damage_And_Injuries
870,4234,Significant_Damage_And_Serious_Injuries
871,4246,Highly_Fatal_And_Damaging
872,4253,Significant_Damage_And_Fatalities
873,4254,Highly_Fatal_And_Damaging
874,4255,Minor_Damage_And_Injuries
875,4260,Significant_Damage_And_Fatalities
876,4267,Minor_Damage_And_Injuries
877,4274,Highly_Fatal_And_Damaging
878,4275,Highly_Fatal_And_Damaging
879,4278,Highly_Fatal_And_Damaging
880,4281,Highly_Fatal_And_Damaging
881,4293,Minor_Damage_And_Injuries
882,4294,Highly_Fatal_And_Damaging
883,4300,Significant_Damage_And_Serious_Injuries
884,4307,Significant_Damage_And_Fatalities
885,4310,Significant_Damage_And_Serious_Injuries
886,4311,Significant_Damage_And_Serious_Injuries
887,4315,Significant_Damage_And_Serious_Injuries
888,4330,Minor_Damage_And_Injuries
889,4333,Highly_Fatal_And_Damaging
890,4340,Minor_Damage_And_Injuries
891,4352,Significant_Damage_And_Fatalities
892,4360,Minor_Damage_And_Injuries
893,4365,Highly_Fatal_And_Damaging
894,4367,Significant_Damage_And_Serious_Injuries
895,4376,Highly_Fatal_And_Damaging
896,4378,Significant_Damage_And_Fatalities
897,4385,Significant_Damage_And_Serious_Injuries
898,4405,Highly_Fatal_And_Damaging
899,4413,Highly_Fatal_And_Damaging
900,4414,Significant_Damage_And_Fatalities
901,4426,Minor_Damage_And_Injuries
902,4430,Significant_Damage_And_Fatalities
903,4431,Minor_Damage_And_Injuries
904,4438,Significant_Damage_And_Fatalities
905,4439,Minor_Damage_And_Injuries
906,4441,Significant_Damage_And_Serious_Injuries
907,4443,Minor_Damage_And_Injuries
908,4449,Significant_Damage_And_Serious_Injuries
909,4453,Minor_Damage_And_Injuries
910,4456,Highly_Fatal_And_Damaging
911,4457,Minor_Damage_And_Injuries
912,4459,Minor_Damage_And_Injuries
913,4461,Significant_Damage_And_Serious_Injuries
914,4464,Significant_Damage_And_Serious_Injuries
915,4468,Significant_Damage_And_Serious_Injuries
916,4476,Highly_Fatal_And_Damaging
917,4480,Minor_Damage_And_Injuries
918,4482,Significant_Damage_And_Serious_Injuries
919,4491,Significant_Damage_And_Fatalities
920,4493,Significant_Damage_And_Serious_Injuries
921,4494,Minor_Damage_And_Injuries
922,4495,Significant_Damage_And_Fatalities
923,4496,Significant_Damage_And_Serious_Injuries
924,4503,Significant_Damage_And_Serious_Injuries
925,4505,Highly_Fatal_And_Damaging
926,4506,Highly_Fatal_And_Damaging
927,4512,Minor_Damage_And_Injuries
928,4516,Minor_Damage_And_Injuries
929,4518,Highly_Fatal_And_Damaging
930,4521,Significant_Damage_And_Serious_Injuries
931,4522,Highly_Fatal_And_Damaging
932,4529,Minor_Damage_And_Injuries
933,4530,Minor_Damage_And_Injuries
934,4536,Minor_Damage_And_Injuries
935,4539,Minor_Damage_And_Injuries
936,4543,Significant_Damage_And_Serious_Injuries
937,4546,Significant_Damage_And_Fatalities
938,4547,Minor_Damage_And_Injuries
939,4550,Significant_Damage_And_Serious_Injuries
940,4564,Highly_Fatal_And_Damaging
941,4571,Minor_Damage_And_Injuries
942,4583,Significant_Damage_And_Fatalities
943,4592,Highly_Fatal_And_Damaging
944,4594,Significant_Damage_And_Serious_Injuries
945,4597,Significant_Damage_And_Serious_Injuries
946,4598,Minor_Damage_And_Injuries
947,4614,Significant_Damage_And_Serious_Injuries
948,4617,Significant_Damage_And_Serious_Injuries
949,4621,Minor_Damage_And_Injuries
950,4630,Significant_Damage_And_Serious_Injuries
951,4634,Significant_Damage_And_Fatalities
952,4638,Highly_Fatal_And_Damaging
953,4639,Significant_Damage_And_Fatalities
954,4645,Highly_Fatal_And_Damaging
955,4650,Minor_Damage_And_Injuries
956,4651,Highly_Fatal_And_Damaging
957,4654,Significant_Damage_And_Fatalities
958,4656,Significant_Damage_And_Serious_Injuries
959,4660,Significant_Damage_And_Serious_Injuries
960,4665,Significant_Damage_And_Fatalities
961,4670,Highly_Fatal_And_Damaging
962,4671,Highly_Fatal_And_Damaging
963,4679,Highly_Fatal_And_Damaging
964,4682,Significant_Damage_And_Fatalities
965,4684,Minor_Damage_And_Injuries
966,4688,Minor_Damage_And_Injuries
967,4693,Highly_Fatal_And_Damaging
968,4712,Significant_Damage_And_Fatalities
969,4714,Significant_Damage_And_Serious_Injuries
970,4721,Highly_Fatal_And_Damaging
971,4722,Highly_Fatal_And_Damaging
972,4724,Minor_Damage_And_Injuries
973,4726,Minor_Damage_And_Injuries
974,4728,Significant_Damage_And_Fatalities
975,4730,Minor_Damage_And_Injuries
976,4735,Significant_Damage_And_Fatalities
977,4741,Minor_Damage_And_Injuries
978,4742,Significant_Damage_And_Fatalities
979,4744,Minor_Damage_And_Injuries
980,4746,Highly_Fatal_And_Damaging
981,4757,Minor_Damage_And_Injuries
982,4761,Highly_Fatal_And_Damaging
983,4770,Highly_Fatal_And_Damaging
984,4772,Significant_Damage_And_Fatalities
985,4773,Significant_Damage_And_Serious_Injuries
986,4780,Highly_Fatal_And_Damaging
987,4783,Highly_Fatal_And_Damaging
988,4785,Highly_Fatal_And_Damaging
989,4786,Highly_Fatal_And_Damaging
990,4787,Significant_Damage_And_Serious_Injuries
991,4793,Highly_Fatal_And_Damaging
992,4794,Highly_Fatal_And_Damaging
993,4808,Minor_Damage_And_Injuries
994,4811,Significant_Damage_And_Fatalities
995,4831,Significant_Damage_And_Fatalities
996,4832,Significant_Damage_And_Serious_Injuries
997,4836,Highly_Fatal_And_Damaging
998,4839,Significant_Damage_And_Serious_Injuries
999,4842,Significant_Damage_And_Serious_Injuries
1000,4846,Minor_Damage_And_Injuries
1001,4855,Significant_Damage_And_Fatalities
1002,4856,Minor_Damage_And_Injuries
1003,4859,Minor_Damage_And_Injuries
1004,4862,Significant_Damage_And_Serious_Injuries
1005,4869,Highly_Fatal_And_Damaging
1006,4877,Highly_Fatal_And_Damaging
1007,4878,Significant_Damage_And_Serious_Injuries
1008,4887,Significant_Damage_And_Serious_Injuries
1009,4892,Highly_Fatal_And_Damaging
1010,4913,Highly_Fatal_And_Damaging
1011,4914,Highly_Fatal_And_Damaging
1012,4926,Highly_Fatal_And_Damaging
1013,4940,Highly_Fatal_And_Damaging
1014,4944,Minor_Damage_And_Injuries
1015,4959,Significant_Damage_And_Serious_Injuries
1016,4966,Significant_Damage_And_Serious_Injuries
1017,4972,Minor_Damage_And_Injuries
1018,4978,Highly_Fatal_And_Damaging
1019,4981,Significant_Damage_And_Serious_Injuries
1020,4985,Highly_Fatal_And_Damaging
1021,4992,Highly_Fatal_And_Damaging
1022,4998,Significant_Damage_And_Fatalities
1023,5000,Highly_Fatal_And_Damaging
1024,5001,Highly_Fatal_And_Damaging
1025,5004,Significant_Damage_And_Serious_Injuries
1026,5005,Highly_Fatal_And_Damaging
1027,5016,Minor_Damage_And_Injuries
1028,5020,Significant_Damage_And_Serious_Injuries
1029,5021,Minor_Damage_And_Injuries
1030,5041,Minor_Damage_And_Injuries
1031,5045,Significant_Damage_And_Fatalities
1032,5052,Minor_Damage_And_Injuries
1033,5063,Minor_Damage_And_Injuries
1034,5072,Highly_Fatal_And_Damaging
1035,5074,Highly_Fatal_And_Damaging
1036,5080,Minor_Damage_And_Injuries
1037,5087,Highly_Fatal_And_Damaging
1038,5094,Significant_Damage_And_Serious_Injuries
1039,5099,Significant_Damage_And_Serious_Injuries
1040,5100,Highly_Fatal_And_Damaging
1041,5109,Highly_Fatal_And_Damaging
1042,5111,Significant_Damage_And_Fatalities
1043,5115,Highly_Fatal_And_Damaging
1044,5117,Highly_Fatal_And_Damaging
1045,5119,Significant_Damage_And_Fatalities
1046,5125,Highly_Fatal_And_Damaging
1047,5126,Significant_Damage_And_Fatalities
1048,5127,Significant_Damage_And_Serious_Injuries
1049,5142,Minor_Damage_And_Injuries
1050,5149,Significant_Damage_And_Fatalities
1051,5160,Significant_Damage_And_Serious_Injuries
1052,5163,Highly_Fatal_And_Damaging
1053,5170,Highly_Fatal_And_Damaging
1054,5175,Significant_Damage_And_Serious_Injuries
1055,5184,Highly_Fatal_And_Damaging
1056,5187,Significant_Damage_And_Serious_Injuries
1057,5189,Significant_Damage_And_Serious_Injuries
1058,5200,Minor_Damage_And_Injuries
1059,5202,Minor_Damage_And_Injuries
1060,5203,Significant_Damage_And_Fatalities
1061,5206,Minor_Damage_And_Injuries
1062,5218,Significant_Damage_And_Serious_Injuries
1063,5224,Significant_Damage_And_Fatalities
1064,5226,Significant_Damage_And_Fatalities
1065,5230,Significant_Damage_And_Fatalities
1066,5231,Significant_Damage_And_Fatalities
1067,5232,Significant_Damage_And_Serious_Injuries
1068,5234,Highly_Fatal_And_Damaging
1069,5239,Significant_Damage_And_Fatalities
1070,5244,Significant_Damage_And_Serious_Injuries
1071,5245,Minor_Damage_And_Injuries
1072,5246,Highly_Fatal_And_Damaging
1073,5253,Highly_Fatal_And_Damaging
1074,5262,Significant_Damage_And_Serious_Injuries
1075,5268,Highly_Fatal_And_Damaging
1076,5271,Significant_Damage_And_Serious_Injuries
1077,5275,Significant_Damage_And_Fatalities
1078,5277,Significant_Damage_And_Serious_Injuries
1079,5278,Significant_Damage_And_Fatalities
1080,5283,Minor_Damage_And_Injuries
1081,5284,Highly_Fatal_And_Damaging
1082,5285,Highly_Fatal_And_Damaging
1083,5288,Highly_Fatal_And_Damaging
1084,5329,Minor_Damage_And_Injuries
1085,5336,Significant_Damage_And_Fatalities
1086,5339,Significant_Damage_And_Fatalities
1087,5340,Minor_Damage_And_Injuries
1088,5342,Significant_Damage_And_Fatalities
1089,5350,Significant_Damage_And_Fatalities
1090,5359,Significant_Damage_And_Fatalities
1091,5376,Minor_Damage_And_Injuries
1092,5387,Minor_Damage_And_Injuries
1093,5399,Significant_Damage_And_Fatalities
1094,5401,Significant_Damage_And_Serious_Injuries
1095,5423,Significant_Damage_And_Serious_Injuries
1096,5425,Minor_Damage_And_Injuries
1097,5433,Significant_Damage_And_Serious_Injuries
1098,5445,Minor_Damage_And_Injuries
1099,5451,Significant_Damage_And_Fatalities
1100,5452,Minor_Damage_And_Injuries
1101,5461,Highly_Fatal_And_Damaging
1102,5464,Significant_Damage_And_Fatalities
1103,5465,Significant_Damage_And_Serious_Injuries
1104,5466,Significant_Damage_And_Serious_Injuries
1105,5471,Minor_Damage_And_Injuries
1106,5481,Highly_Fatal_And_Damaging
1107,5482,Minor_Damage_And_Injuries
1108,5485,Highly_Fatal_And_Damaging
1109,5489,Highly_Fatal_And_Damaging
1110,5497,Highly_Fatal_And_Damaging
1111,5505,Highly_Fatal_And_Damaging
1112,5508,Minor_Damage_And_Injuries
1113,5510,Minor_Damage_And_Injuries
1114,5519,Highly_Fatal_And_Damaging
1115,5531,Highly_Fatal_And_Damaging
1116,5536,Minor_Damage_And_Injuries
1117,5537,Significant_Damage_And_Fatalities
1118,5538,Minor_Damage_And_Injuries
1119,5547,Highly_Fatal_And_Damaging
1120,5554,Significant_Damage_And_Serious_Injuries
1121,5561,Minor_Damage_And_Injuries
1122,5563,Significant_Damage_And_Serious_Injuries
1123,5568,Significant_Damage_And_Serious_Injuries
1124,5573,Significant_Damage_And_Serious_Injuries
1125,5579,Significant_Damage_And_Serious_Injuries
1126,5583,Significant_Damage_And_Fatalities
1127,5584,Minor_Damage_And_Injuries
1128,5586,Significant_Damage_And_Fatalities
1129,5589,Significant_Damage_And_Fatalities
1130,5595,Significant_Damage_And_Serious_Injuries
1131,5601,Significant_Damage_And_Serious_Injuries
1132,5603,Minor_Damage_And_Injuries
1133,5610,Minor_Damage_And_Injuries
1134,5618,Significant_Damage_And_Fatalities
1135,5622,Highly_Fatal_And_Damaging
1136,5623,Highly_Fatal_And_Damaging
1137,5625,Minor_Damage_And_Injuries
1138,5630,Significant_Damage_And_Serious_Injuries
1139,5637,Highly_Fatal_And_Damaging
1140,5640,Significant_Damage_And_Fatalities
1141,5642,Significant_Damage_And_Fatalities
1142,5643,Significant_Damage_And_Serious_Injuries
1143,5648,Significant_Damage_And_Serious_Injuries
1144,5653,Significant_Damage_And_Serious_Injuries
1145,5656,Highly_Fatal_And_Damaging
1146,5666,Highly_Fatal_And_Damaging
1147,5676,Highly_Fatal_And_Damaging
1148,5680,Minor_Damage_And_Injuries
1149,5690,Minor_Damage_And_Injuries
1150,5700,Significant_Damage_And_Fatalities
1151,5702,Significant_Damage_And_Serious_Injuries
1152,5708,Minor_Damage_And_Injuries
1153,5709,Significant_Damage_And_Fatalities
1154,5714,Significant_Damage_And_Serious_Injuries
1155,5723,Highly_Fatal_And_Damaging
1156,5729,Highly_Fatal_And_Damaging
1157,5736,Highly_Fatal_And_Damaging
1158,5744,Significant_Damage_And_Fatalities
1159,5750,Minor_Damage_And_Injuries
1160,5751,Significant_Damage_And_Fatalities
1161,5752,Significant_Damage_And_Fatalities
1162,5753,Minor_Damage_And_Injuries
1163,5757,Minor_Damage_And_Injuries
1164,5760,Significant_Damage_And_Serious_Injuries
1165,5768,Significant_Damage_And_Serious_Injuries
1166,5772,Significant_Damage_And_Fatalities
1167,5788,Significant_Damage_And_Serious_Injuries
1168,5795,Highly_Fatal_And_Damaging
1169,5800,Significant_Damage_And_Fatalities
1170,5806,Significant_Damage_And_Serious_Injuries
1171,5809,Highly_Fatal_And_Damaging
1172,5810,Highly_Fatal_And_Damaging
1173,5819,Significant_Damage_And_Serious_Injuries
1174,5822,Significant_Damage_And_Serious_Injuries
1175,5826,Significant_Damage_And_Serious_Injuries
1176,5829,Minor_Damage_And_Injuries
1177,5831,Significant_Damage_And_Serious_Injuries
1178,5833,Highly_Fatal_And_Damaging
1179,5837,Highly_Fatal_And_Damaging
1180,5840,Significant_Damage_And_Fatalities
1181,5848,Highly_Fatal_And_Damaging
1182,5852,Significant_Damage_And_Fatalities
1183,5868,Highly_Fatal_And_Damaging
1184,5874,Highly_Fatal_And_Damaging
1185,5876,Highly_Fatal_And_Damaging
1186,5883,Significant_Damage_And_Serious_Injuries
1187,5888,Highly_Fatal_And_Damaging
1188,5889,Highly_Fatal_And_Damaging
1189,5898,Highly_Fatal_And_Damaging
1190,5899,Significant_Damage_And_Serious_Injuries
1191,5903,Highly_Fatal_And_Damaging
1192,5906,Significant_Damage_And_Fatalities
1193,5907,Minor_Damage_And_Injuries
1194,5914,Highly_Fatal_And_Damaging
1195,5919,Highly_Fatal_And_Damaging
1196,5928,Minor_Damage_And_Injuries
1197,5930,Minor_Damage_And_Injuries
1198,5936,Significant_Damage_And_Serious_Injuries
1199,5948,Highly_Fatal_And_Damaging
1200,5950,Highly_Fatal_And_Damaging
1201,5951,Highly_Fatal_And_Damaging
1202,5954,Highly_Fatal_And_Damaging
1203,5958,Highly_Fatal_And_Damaging
1204,5964,Highly_Fatal_And_Damaging
1205,5972,Highly_Fatal_And_Damaging
1206,5979,Highly_Fatal_And_Damaging
1207,5983,Significant_Damage_And_Fatalities
1208,5984,Significant_Damage_And_Fatalities
1209,5993,Significant_Damage_And_Serious_Injuries
1210,5997,Highly_Fatal_And_Damaging
1211,6006,Significant_Damage_And_Serious_Injuries
1212,6014,Highly_Fatal_And_Damaging
1213,6018,Significant_Damage_And_Serious_Injuries
1214,6019,Minor_Damage_And_Injuries
1215,6020,Minor_Damage_And_Injuries
1216,6023,Significant_Damage_And_Serious_Injuries
1217,6026,Significant_Damage_And_Fatalities
1218,6030,Significant_Damage_And_Serious_Injuries
1219,6036,Highly_Fatal_And_Damaging
1220,6041,Significant_Damage_And_Serious_Injuries
1221,6042,Highly_Fatal_And_Damaging
1222,6044,Highly_Fatal_And_Damaging
1223,6053,Highly_Fatal_And_Damaging
1224,6055,Significant_Damage_And_Fatalities
1225,6056,Significant_Damage_And_Serious_Injuries
1226,6063,Minor_Damage_And_Injuries
1227,6064,Significant_Damage_And_Serious_Injuries
1228,6072,Significant_Damage_And_Serious_Injuries
1229,6074,Minor_Damage_And_Injuries
1230,6075,Minor_Damage_And_Injuries
1231,6078,Significant_Damage_And_Fatalities
1232,6080,Highly_Fatal_And_Damaging
1233,6081,Significant_Damage_And_Serious_Injuries
1234,6082,Minor_Damage_And_Injuries
1235,6085,Highly_Fatal_And_Damaging
1236,6095,Significant_Damage_And_Serious_Injuries
1237,6098,Minor_Damage_And_Injuries
1238,6104,Significant_Damage_And_Fatalities
1239,6113,Significant_Damage_And_Fatalities
1240,6114,Significant_Damage_And_Serious_Injuries
1241,6120,Highly_Fatal_And_Damaging
1242,6121,Significant_Damage_And_Serious_Injuries
1243,6122,Significant_Damage_And_Fatalities
1244,6125,Highly_Fatal_And_Damaging
1245,6137,Highly_Fatal_And_Damaging
1246,6139,Highly_Fatal_And_Damaging
1247,6147,Highly_Fatal_And_Damaging
1248,6150,Minor_Damage_And_Injuries
1249,6157,Minor_Damage_And_Injuries
1250,6162,Minor_Damage_And_Injuries
1251,6167,Minor_Damage_And_Injuries
1252,6170,Minor_Damage_And_Injuries
1253,6178,Minor_Damage_And_Injuries
1254,6185,Minor_Damage_And_Injuries
1255,6187,Significant_Damage_And_Fatalities
1256,6188,Significant_Damage_And_Serious_Injuries
1257,6189,Minor_Damage_And_Injuries
1258,6190,Highly_Fatal_And_Damaging
1259,6204,Significant_Damage_And_Serious_Injuries
1260,6206,Significant_Damage_And_Serious_Injuries
1261,6208,Minor_Damage_And_Injuries
1262,6212,Significant_Damage_And_Fatalities
1263,6215,Significant_Damage_And_Serious_Injuries
1264,6221,Minor_Damage_And_Injuries
1265,6234,Significant_Damage_And_Serious_Injuries
1266,6240,Minor_Damage_And_Injuries
1267,6241,Highly_Fatal_And_Damaging
1268,6242,Significant_Damage_And_Serious_Injuries
1269,6247,Highly_Fatal_And_Damaging
1270,6250,Minor_Damage_And_Injuries
1271,6255,Highly_Fatal_And_Damaging
1272,6257,Significant_Damage_And_Fatalities
1273,6259,Highly_Fatal_And_Damaging
1274,6260,Significant_Damage_And_Fatalities
1275,6261,Significant_Damage_And_Serious_Injuries
1276,6264,Minor_Damage_And_Injuries
1277,6266,Highly_Fatal_And_Damaging
1278,6274,Significant_Damage_And_Serious_Injuries
1279,6277,Significant_Damage_And_Fatalities
1280,6287,Minor_Damage_And_Injuries
1281,6290,Significant_Damage_And_Serious_Injuries
1282,6296,Significant_Damage_And_Fatalities
1283,6301,Significant_Damage_And_Serious_Injuries
1284,6302,Significant_Damage_And_Serious_Injuries
1285,6312,Minor_Damage_And_Injuries
1286,6318,Minor_Damage_And_Injuries
1287,6327,Minor_Damage_And_Injuries
1288,6328,Significant_Damage_And_Serious_Injuries
1289,6333,Significant_Damage_And_Serious_Injuries
1290,6336,Minor_Damage_And_Injuries
1291,6338,Minor_Damage_And_Injuries
1292,6342,Minor_Damage_And_Injuries
1293,6349,Highly_Fatal_And_Damaging
1294,6358,Highly_Fatal_And_Damaging
1295,6359,Highly_Fatal_And_Damaging
1296,6360,Minor_Damage_And_Injuries
1297,6367,Highly_Fatal_And_Damaging
